epoch,lr,batch_score
182.0,0.0001,0.86252593345185
183.0,0.0001,0.8636233368862353
184.0,0.0001,0.8623917084668885
185.0,0.0001,0.8629667032998296
186.0,0.0001,0.8637830864443139
187.0,0.0001,0.8651232073496458
188.0,0.0001,0.8653041602430285
189.0,0.0001,0.8640023624252098
190.0,0.0001,0.8659702725841494
191.0,0.0001,0.8665209839619928
192.0,0.0001,0.8648616817249812
193.0,0.0001,0.8664022228318111
194.0,0.0001,0.8665163996791965
195.0,0.0001,0.8660126345064096
196.0,0.0001,0.868696042894465
197.0,0.0001,0.8692123653586504
198.0,0.0001,0.8695339467243502
199.0,0.0001,0.8708867652635555
