epoch,lr,batch_score
102.0,0.0001,0.4151822224912863
103.0,0.0001,0.41520816079506434
104.0,0.0001,0.4137473251298887
105.0,0.0001,0.41558131180546043
106.0,0.0001,0.4145067585046289
107.0,0.0001,0.41520844488918596
108.0,0.0001,0.4149979924020318
109.0,0.0001,0.41563159173161873
110.0,0.0001,0.4151573486855371
111.0,0.0001,0.41576815819955654
112.0,0.0001,0.4146989944320149
113.0,0.0001,0.41476022773561466
114.0,0.0001,0.4158006140649343
115.0,0.0001,0.4148355020440369
116.0,0.0001,0.4159169249622286
117.0,0.0001,0.41541629142868913
118.0,0.0001,0.4153945743058897
119.0,0.0001,0.41450136501889795
120.0,0.0001,0.4153870118060338
121.0,0.0001,0.41534259163113507
122.0,0.0001,0.414979515751896
123.0,0.0001,0.41510432299667277
124.0,0.0001,0.4146173793064995
125.0,0.0001,0.41477756995473386
126.0,0.0001,0.41545052231130525
127.0,0.0001,0.4151018944324514
128.0,0.0001,0.41489179715240904
129.0,0.0001,0.41480723559682653
130.0,0.0001,0.4148459936498229
131.0,0.0001,0.41498560274496743
132.0,0.0001,0.41598992666572193
133.0,0.0001,0.41503363784696995
134.0,0.0001,0.4153122374565346
135.0,0.0001,0.41595011449072705
136.0,0.0001,0.4147269287308339
137.0,0.0001,0.4149082963849894
138.0,0.0001,0.41463413805171706
139.0,0.0001,0.4155009083435615
140.0,0.0001,0.4146900912178947
141.0,0.0001,0.41478605649214506
142.0,0.0001,0.4152453150749797
143.0,0.0001,0.4155589220192439
144.0,0.0001,0.4162318225778122
145.0,0.0001,0.415958306031
146.0,0.0001,0.414454857824881
147.0,0.0001,0.4147523294637857
148.0,0.0001,0.41476665336926605
149.0,0.0001,0.41461796334353873
150.0,0.0001,0.4151590469384086
151.0,0.0001,0.41486152212507615
152.0,0.0001,0.4143319434834793
153.0,0.0001,0.4144545708876788
154.0,0.0001,0.41537332810518773
155.0,0.0001,0.4145666270145424
156.0,0.0001,0.41550195212988394
157.0,0.0001,0.41506568419315854
158.0,0.0001,0.41506985490207915
159.0,0.0001,0.415102953658428
160.0,0.0001,0.4156986190594169
161.0,0.0001,0.41458101481932635
162.0,0.0001,0.41554433556870696
163.0,0.0001,0.4143394564316515
164.0,0.0001,0.41491487939643157
165.0,0.0001,0.4145678791187115
166.0,0.0001,0.41658743311707686
167.0,0.0001,0.41528315781085307
168.0,0.0001,0.4155024546232935
169.0,0.0001,0.41453942566009416
170.0,0.0001,0.414357995745289
171.0,0.0001,0.4153338642239973
172.0,0.0001,0.41504712221824464
173.0,0.0001,0.41536561403122346
174.0,0.0001,0.41592090448483826
175.0,0.0001,0.41531521239951247
176.0,0.0001,0.41486947567300286
177.0,0.0001,0.4156262882312613
178.0,0.0001,0.414600795984649
179.0,0.0001,0.41525073309202415
180.0,0.0001,0.4148673760522999
181.0,0.0001,0.4149460419492101
182.0,0.0001,0.4146178453363245
183.0,0.0001,0.4145012931731676
184.0,0.0001,0.4150131376847631
185.0,0.0001,0.41451991322687615
186.0,0.0001,0.4155598524275282
187.0,0.0001,0.41574002702722196
188.0,0.0001,0.41410379576112843
189.0,0.0001,0.4138850914167286
190.0,0.0001,0.4154831542889384
191.0,0.0001,0.41584998113347893
192.0,0.0001,0.41440773410021337
193.0,0.0001,0.4150445011935695
194.0,0.0001,0.4148414239991034
195.0,0.0001,0.4157786983558846
196.0,0.0001,0.4154964487808458
197.0,0.0001,0.4146045032135587
198.0,0.0001,0.41499871467795796
199.0,0.0001,0.4140518621733955
